Date,Close,pct_change
2004-01-22,136.42,-0.48
2004-01-23,136.13,-0.21
2004-01-26,137.56,1.05
2004-01-27,136.68,-0.64
2004-01-28,136.23,-0.33
2004-01-29,137.29,0.78
2004-01-30,136.25,-0.76
2004-02-02,136.71,0.34
2004-02-03,136.1,-0.45
2004-02-04,135.56,-0.4
2004-02-05,134.64,-0.68
2004-02-06,134.99,0.26
2004-02-09,135.76,0.57
2004-02-10,136.07,0.23
2004-02-11,136.89,0.6
2004-02-12,135.43,-1.07
2004-02-13,135.29,-0.1
2004-02-16,135.4,0.08
2004-02-17,136.47,0.79
2004-02-18,136.08,-0.29
2004-02-19,137.42,0.98
2004-02-20,137.43,0.01
2004-02-23,137.22,-0.15
2004-02-24,135.61,-1.17
2004-02-25,136.95,0.99
2004-02-26,137.75,0.58
2004-02-27,137.74,-0.01
2004-03-01,139.24,1.09
2004-03-02,140.47,0.88
2004-03-03,141.55,0.77
2004-03-04,141.79,0.17
2004-03-05,140.33,-1.03
2004-03-08,140.2,-0.09
2004-03-09,138.89,-0.93
2004-03-10,138.82,-0.05
2004-03-11,136.29,-1.82
2004-03-12,137.59,0.95
2004-03-15,135.49,-1.53
2004-03-16,135.34,-0.11
2004-03-17,138.02,1.98
2004-03-18,135.6,-1.75
2004-03-19,135.31,-0.21
2004-03-22,133.04,-1.68
2004-03-23,133.52,0.36
2004-03-24,133.77,0.19
2004-03-25,136.24,1.85
2004-03-26,136.89,0.48
2004-03-29,138.46,1.15
2004-03-30,138.69,0.17
2004-03-31,137.79,-0.65
2004-04-01,138.2,0.3
2004-04-02,141.18,2.16
2004-04-05,143.42,1.59
2004-04-06,142.07,-0.94
2004-04-07,140.7,-0.96
2004-04-12,142.02,0.94
2004-04-13,142.62,0.42
2004-04-14,141.23,-0.97
2004-04-15,140.98,-0.18
2004-04-16,140.9,-0.06
2004-04-19,141.13,0.16
2004-04-20,141.4,0.19
2004-04-21,141.36,-0.03
2004-04-22,142.75,0.98
2004-04-23,143.46,0.5
2004-04-26,143.03,-0.3
2004-04-27,142.62,-0.29
2004-04-28,140.89,-1.21
2004-04-29,139.55,-0.95
2004-04-30,138.27,-0.92
2004-05-03,139.7,1.03
2004-05-04,139.35,-0.25
2004-05-05,139.68,0.24
2004-05-06,138.69,-0.71
2004-05-07,138.66,-0.02
2004-05-10,136.23,-1.75
2004-05-11,138.01,1.31
2004-05-12,137.5,-0.37
2004-05-13,138.05,0.4
2004-05-14,137.58,-0.34
2004-05-17,134.89,-1.96
2004-05-18,135.71,0.61
2004-05-20,136.89,0.87
2004-05-21,136.71,-0.13
2004-05-24,137.53,0.6
2004-05-25,137.17,-0.26
2004-05-26,137.91,0.54
2004-05-27,137.63,-0.2
2004-05-28,137.63,0.0
2004-05-31,137.9,0.2
2004-06-01,137.97,0.05
2004-06-02,137.95,-0.01
2004-06-03,137.59,-0.26
2004-06-04,138.29,0.51
2004-06-07,139.72,1.03
2004-06-08,140.4,0.49
2004-06-09,140.92,0.37
2004-06-10,141.39,0.33
2004-06-11,141.71,0.23
2004-06-14,139.68,-1.43
2004-06-15,140.72,0.74
2004-06-16,141.78,0.75
2004-06-17,141.73,-0.04
2004-06-18,141.33,-0.28
2004-06-21,141.55,0.16
2004-06-22,141.55,0.0
2004-06-23,141.83,0.2
2004-06-24,141.52,-0.22
2004-06-25,141.14,-0.27
2004-06-28,141.2,0.04
2004-06-29,141.65,0.32
2004-06-30,140.97,-0.48
2004-07-01,140.55,-0.3
2004-07-02,138.93,-1.15
2004-07-05,138.78,-0.11
2004-07-06,138.26,-0.37
2004-07-07,137.59,-0.48
2004-07-08,136.85,-0.54
2004-07-09,137.33,0.35
2004-07-12,137.08,-0.18
2004-07-13,137.62,0.39
2004-07-14,136.61,-0.73
2004-07-15,135.95,-0.48
2004-07-16,135.62,-0.24
2004-07-19,135.57,-0.04
2004-07-20,136.2,0.46
2004-07-21,136.68,0.35
2004-07-22,135.82,-0.63
2004-07-23,136.39,0.42
2004-07-26,135.91,-0.35
2004-07-27,137.9,1.46
2004-07-28,138.59,0.5
2004-07-29,139.09,0.36
2004-07-30,139.85,0.55
2004-08-02,140.23,0.27
2004-08-03,140.04,-0.14
2004-08-04,139.36,-0.49
2004-08-05,138.6,-0.55
2004-08-06,134.81,-2.73
2004-08-09,134.27,-0.4
2004-08-10,134.95,0.51
2004-08-11,135.47,0.39
2004-08-12,134.27,-0.89
2004-08-13,133.24,-0.77
2004-08-16,134.36,0.84
2004-08-17,134.64,0.21
2004-08-18,135.78,0.85
2004-08-19,135.34,-0.32
2004-08-20,135.81,0.35
2004-08-23,137.23,1.05
2004-08-24,137.93,0.51
2004-08-25,138.67,0.54
2004-08-26,138.99,0.23
2004-08-27,140.23,0.89
2004-08-30,139.57,-0.47
2004-08-31,138.38,-0.85
2004-09-01,138.85,0.34
2004-09-02,139.6,0.54
2004-09-03,140.12,0.37
2004-09-06,140.25,0.09
2004-09-07,140.79,0.39
2004-09-08,139.8,-0.7
2004-09-09,139.22,-0.41
2004-09-10,138.76,-0.33
2004-09-13,140.06,0.94
2004-09-14,139.7,-0.26
2004-09-15,139.56,-0.1
2004-09-16,140.07,0.37
2004-09-17,140.54,0.34
2004-09-20,140.08,-0.33
2004-09-21,140.17,0.06
2004-09-22,138.81,-0.97
2004-09-23,137.68,-0.81
2004-09-24,137.95,0.2
2004-09-27,136.9,-0.76
2004-09-28,137.39,0.36
2004-09-29,138.03,0.47
2004-09-30,137.07,-0.7
2004-10-01,139.45,1.74
2004-10-04,141.29,1.32
2004-10-05,141.11,-0.13
2004-10-06,141.82,0.5
2004-10-07,141.07,-0.53
2004-10-08,139.57,-1.06
2004-10-11,139.8,0.16
2004-10-12,139.27,-0.38
2004-10-13,139.59,0.23
2004-10-14,137.7,-1.35
2004-10-15,137.09,-0.44
2004-10-18,136.91,-0.13
2004-10-19,137.11,0.15
2004-10-20,136.16,-0.69
2004-10-21,136.68,0.38
2004-10-22,136.24,-0.32
2004-10-25,134.18,-1.51
2004-10-26,135.22,0.78
2004-10-27,136.72,1.11
2004-10-28,137.73,0.74
2004-10-29,137.73,0.0
2004-11-01,137.9,0.12
2004-11-02,138.75,0.62
2004-11-03,138.98,0.17
2004-11-04,139.32,0.24
2004-11-05,139.76,0.32
2004-11-08,139.1,-0.47
2004-11-09,139.03,-0.05
2004-11-10,139.0,-0.02
2004-11-11,140.26,0.91
2004-11-12,141.04,0.56
2004-11-15,141.04,0.0
2004-11-16,140.06,-0.69
2004-11-17,140.47,0.29
2004-11-18,140.22,-0.18
2004-11-19,138.7,-1.08
2004-11-22,138.49,-0.15
2004-11-23,138.37,-0.09
2004-11-24,138.16,-0.15
2004-11-25,138.36,0.14
2004-11-26,138.13,-0.17
2004-11-29,137.81,-0.23
2004-11-30,137.0,-0.59
2004-12-01,138.32,0.96
2004-12-02,138.79,0.34
2004-12-03,138.36,-0.31
2004-12-06,137.68,-0.49
2004-12-07,137.07,-0.44
2004-12-08,137.86,0.58
2004-12-09,137.63,-0.17
2004-12-10,137.72,0.07
2004-12-13,138.1,0.28
2004-12-14,138.63,0.38
2004-12-15,138.48,-0.11
2004-12-16,139.4,0.66
2004-12-17,138.99,-0.29
2004-12-20,138.33,-0.47
2004-12-21,139.09,0.55
2004-12-22,139.58,0.35
2004-12-23,138.94,-0.46
2004-12-24,139.04,0.07
2004-12-27,138.45,-0.42
2004-12-28,138.91,0.33
2004-12-29,138.76,-0.11
2004-12-30,138.86,0.07
2004-12-31,139.21,0.25
2005-01-03,139.75,0.39
2005-01-04,139.74,-0.01
2005-01-05,138.99,-0.54
2005-01-06,140.13,0.82
2005-01-07,141.31,0.84
2005-01-10,141.51,0.14
2005-01-11,140.75,-0.54
2005-01-12,139.96,-0.56
2005-01-13,140.09,0.09
2005-01-14,141.48,0.99
2005-01-17,141.7,0.16
2005-01-18,142.51,0.57
2005-01-19,142.06,-0.32
2005-01-20,141.82,-0.17
2005-01-21,140.94,-0.62
2005-01-24,140.65,-0.21
2005-01-25,141.63,0.7
2005-01-26,141.54,-0.06
2005-01-27,141.99,0.32
2005-01-28,141.75,-0.17
2005-01-31,142.61,0.61
2005-02-01,144.14,1.07
2005-02-02,144.5,0.25
2005-02-03,144.52,0.01
2005-02-04,146.18,1.15
2005-02-07,147.29,0.76
2005-02-08,147.67,0.26
2005-02-09,147.24,-0.29
2005-02-10,147.12,-0.08
2005-02-11,148.28,0.79
2005-02-14,147.62,-0.45
2005-02-15,148.06,0.3
2005-02-16,147.51,-0.37
2005-02-17,146.19,-0.89
2005-02-18,146.05,-0.1
2005-02-21,145.79,-0.18
2005-02-22,144.03,-1.21
2005-02-23,143.96,-0.05
2005-02-24,144.19,0.16
2005-02-25,145.82,1.13
2005-02-28,144.92,-0.62
2005-03-01,146.28,0.94
2005-03-02,146.79,0.35
2005-03-03,146.78,-0.01
2005-03-04,147.18,0.27
2005-03-07,147.49,0.21
2005-03-08,146.07,-0.96
2005-03-09,144.86,-0.83
2005-03-10,143.93,-0.64
2005-03-11,143.38,-0.38
2005-03-14,144.05,0.47
2005-03-15,144.32,0.19
2005-03-16,142.44,-1.3
2005-03-17,142.65,0.15
2005-03-18,143.41,0.53
2005-03-21,143.56,0.1
2005-03-22,142.85,-0.49
2005-03-23,143.86,0.71
2005-03-24,143.86,0.0
2005-03-25,143.86,0.0
2005-03-28,145.33,1.02
2005-03-29,144.61,-0.5
2005-03-30,144.72,0.08
2005-03-31,144.75,0.02
2005-04-01,144.63,-0.08
2005-04-04,145.42,0.55
2005-04-05,146.18,0.52
2005-04-06,146.45,0.18
2005-04-07,146.81,0.25
2005-04-08,146.92,0.07
2005-04-11,145.82,-0.75
2005-04-12,146.16,0.23
2005-04-13,145.52,-0.44
2005-04-14,145.04,-0.33
2005-04-15,142.13,-2.01
2005-04-18,140.22,-1.34
2005-04-19,141.0,0.56
2005-04-20,139.79,-0.86
2005-04-21,140.11,0.23
2005-04-22,140.36,0.18
2005-04-25,142.03,1.19
2005-04-26,141.0,-0.73
2005-04-27,140.3,-0.5
2005-04-28,140.29,-0.01
2005-04-29,141.49,0.86
2005-05-02,142.57,0.76
2005-05-03,142.45,-0.08
2005-05-04,142.45,0.0
2005-05-05,143.73,0.9
2005-05-06,144.75,0.71
2005-05-09,144.85,0.07
2005-05-10,143.3,-1.07
2005-05-11,143.73,0.3
2005-05-12,144.04,0.22
2005-05-13,144.04,0.0
2005-05-16,144.79,0.52
2005-05-17,145.37,0.4
2005-05-18,146.58,0.83
2005-05-19,147.52,0.64
2005-05-20,147.88,0.24
2005-05-23,148.21,0.22
2005-05-24,148.26,0.03
2005-05-25,147.89,-0.25
2005-05-26,149.44,1.05
2005-05-27,149.5,0.04
2005-05-30,150.34,0.56
2005-05-31,150.57,0.15
2005-06-01,152.66,1.39
2005-06-02,152.37,-0.19
2005-06-03,151.85,-0.34
2005-06-06,151.7,-0.1
2005-06-07,152.45,0.49
2005-06-08,151.85,-0.39
2005-06-09,152.76,0.6
2005-06-10,153.5,0.48
2005-06-13,154.54,0.68
2005-06-14,154.76,0.14
2005-06-15,154.49,-0.17
2005-06-16,155.27,0.5
2005-06-17,154.63,-0.41
2005-06-20,155.27,0.41
2005-06-21,155.64,0.24
2005-06-22,155.64,0.0
2005-06-23,155.63,-0.01
2005-06-24,154.47,-0.75
2005-06-27,153.3,-0.76
2005-06-28,155.19,1.23
2005-06-29,155.63,0.28
2005-06-30,154.56,-0.69
2005-07-01,156.12,1.01
2005-07-04,156.95,0.53
2005-07-05,157.42,0.3
2005-07-06,157.01,-0.26
2005-07-07,155.7,-0.83
2005-07-08,157.46,1.13
2005-07-11,157.45,-0.01
2005-07-12,156.45,-0.64
2005-07-13,157.33,0.56
2005-07-14,157.61,0.18
2005-07-15,158.48,0.55
2005-07-18,157.5,-0.62
2005-07-19,158.3,0.51
2005-07-20,157.93,-0.23
2005-07-21,157.08,-0.54
2005-07-22,157.34,0.17
2005-07-25,157.7,0.23
2005-07-26,157.95,0.16
2005-07-27,158.41,0.29
2005-07-28,158.69,0.18
2005-07-29,157.9,-0.5
2005-08-01,157.55,-0.22
2005-08-02,158.91,0.86
2005-08-03,158.31,-0.38
2005-08-04,157.12,-0.75
2005-08-05,156.36,-0.48
2005-08-08,156.6,0.15
2005-08-09,157.42,0.52
2005-08-10,158.2,0.5
2005-08-11,158.14,-0.04
2005-08-12,158.14,0.0
2005-08-15,158.12,-0.01
2005-08-16,157.62,-0.32
2005-08-17,157.8,0.11
2005-08-18,158.39,0.37
2005-08-19,159.29,0.57
2005-08-22,159.07,-0.14
2005-08-23,158.59,-0.3
2005-08-24,157.36,-0.78
2005-08-25,156.9,-0.29
2005-08-26,155.58,-0.84
2005-08-29,156.51,0.6
2005-08-30,156.77,0.17
2005-08-31,157.38,0.39
2005-09-01,157.08,-0.19
2005-09-02,156.58,-0.32
2005-09-05,157.37,0.5
2005-09-06,159.1,1.1
2005-09-07,159.7,0.38
2005-09-08,159.29,-0.26
2005-09-09,160.1,0.51
2005-09-12,161.33,0.77
2005-09-13,160.4,-0.58
2005-09-14,160.41,0.01
2005-09-15,160.91,0.31
2005-09-16,161.81,0.56
2005-09-19,162.36,0.34
2005-09-20,161.73,-0.39
2005-09-21,160.21,-0.94
2005-09-22,160.18,-0.02
2005-09-23,161.0,0.51
2005-09-26,162.45,0.9
2005-09-27,161.95,-0.31
2005-09-28,162.45,0.31
2005-09-29,162.48,0.02
2005-09-30,162.73,0.15
2005-10-03,164.2,0.9
2005-10-04,163.59,-0.37
2005-10-05,161.6,-1.22
2005-10-06,158.48,-1.93
2005-10-07,158.47,-0.01
2005-10-10,158.75,0.18
2005-10-11,158.98,0.14
2005-10-12,158.16,-0.52
2005-10-13,158.06,-0.06
2005-10-14,157.64,-0.27
2005-10-17,157.83,0.12
2005-10-18,157.83,0.0
2005-10-19,157.11,-0.46
2005-10-20,156.78,-0.21
2005-10-21,156.54,-0.15
2005-10-24,158.6,1.32
2005-10-25,157.66,-0.59
2005-10-26,157.98,0.2
2005-10-27,156.18,-1.14
2005-10-28,157.31,0.72
2005-10-31,157.31,0.0
2005-11-01,160.37,1.95
2005-11-02,161.01,0.4
2005-11-03,163.11,1.3
2005-11-04,164.21,0.67
2005-11-07,164.82,0.37
2005-11-08,165.07,0.15
2005-11-09,165.53,0.28
2005-11-10,165.95,0.25
2005-11-11,167.5,0.93
2005-11-14,167.52,0.01
2005-11-15,167.25,-0.16
2005-11-16,166.61,-0.38
2005-11-17,167.15,0.32
2005-11-18,168.0,0.51
2005-11-21,168.14,0.08
2005-11-22,168.71,0.34
2005-11-23,169.04,0.2
2005-11-24,168.89,-0.09
2005-11-25,169.55,0.39
2005-11-28,168.04,-0.89
2005-11-29,168.59,0.33
2005-11-30,167.58,-0.6
2005-12-01,170.66,1.84
2005-12-02,171.68,0.6
2005-12-05,170.77,-0.53
2005-12-06,171.32,0.32
2005-12-07,171.2,-0.07
2005-12-08,170.57,-0.37
2005-12-09,170.83,0.15
2005-12-12,170.42,-0.24
2005-12-13,171.28,0.5
2005-12-14,170.42,-0.5
2005-12-15,170.43,0.01
2005-12-16,170.56,0.08
2005-12-19,170.13,-0.25
2005-12-20,171.07,0.55
2005-12-21,172.08,0.59
2005-12-22,171.78,-0.17
2005-12-23,171.78,0.0
2005-12-26,171.74,-0.02
2005-12-27,171.27,-0.27
2005-12-28,171.19,-0.05
2005-12-29,172.04,0.5
2005-12-30,171.59,-0.26
2006-01-02,171.69,0.06
2006-01-03,172.45,0.44
2006-01-04,173.4,0.55
2006-01-05,173.12,-0.16
2006-01-06,174.41,0.75
2006-01-09,175.33,0.53
2006-01-10,174.36,-0.55
2006-01-11,174.7,0.19
2006-01-12,174.67,-0.02
2006-01-13,174.05,-0.35
2006-01-16,174.2,0.09
2006-01-17,173.41,-0.45
2006-01-18,171.8,-0.93
2006-01-19,172.39,0.34
2006-01-20,171.05,-0.78
2006-01-23,169.95,-0.64
2006-01-24,170.56,0.36
2006-01-25,171.83,0.74
2006-01-26,173.49,0.97
2006-01-27,175.57,1.2
2006-01-30,175.79,0.13
2006-01-31,175.05,-0.42
2006-02-01,176.45,0.8
2006-02-02,175.21,-0.7
2006-02-03,175.09,-0.07
2006-02-06,175.43,0.19
2006-02-07,174.43,-0.57
2006-02-08,175.13,0.4
2006-02-09,176.49,0.78
2006-02-10,176.62,0.07
2006-02-13,176.64,0.01
2006-02-14,177.63,0.56
2006-02-15,177.61,-0.01
2006-02-16,178.91,0.73
2006-02-17,178.6,-0.17
2006-02-20,178.8,0.11
2006-02-21,178.97,0.1
2006-02-22,179.8,0.46
2006-02-23,179.36,-0.24
2006-02-24,180.03,0.37
2006-02-27,180.7,0.37
2006-02-28,178.11,-1.43
2006-03-01,179.52,0.79
2006-03-02,178.19,-0.74
2006-03-03,177.58,-0.34
2006-03-06,177.98,0.23
2006-03-07,177.93,-0.03
2006-03-08,176.6,-0.75
2006-03-09,177.67,0.61
2006-03-10,179.41,0.98
2006-03-13,180.04,0.35
2006-03-14,180.51,0.26
2006-03-15,180.91,0.22
2006-03-16,180.11,-0.44
2006-03-17,179.93,-0.1
2006-03-20,180.08,0.08
2006-03-21,180.61,0.29
2006-03-22,181.12,0.28
2006-03-23,181.48,0.2
2006-03-24,181.84,0.2
2006-03-27,180.68,-0.64
2006-03-28,179.04,-0.91
2006-03-29,180.46,0.79
2006-03-30,180.26,-0.11
2006-03-31,179.39,-0.48
2006-04-03,180.49,0.61
2006-04-04,179.38,-0.61
2006-04-05,180.37,0.55
2006-04-06,181.18,0.45
2006-04-07,181.09,-0.05
2006-04-10,181.57,0.27
2006-04-11,179.7,-1.03
2006-04-12,179.71,0.01
2006-04-17,179.09,-0.35
2006-04-18,180.38,0.72
2006-04-19,181.49,0.62
2006-04-20,182.16,0.37
2006-04-21,183.0,0.46
2006-04-24,181.74,-0.69
2006-04-25,180.96,-0.43
2006-04-26,181.43,0.26
2006-04-27,181.15,-0.15
2006-05-01,180.38,-0.43
2006-05-02,181.35,0.54
2006-05-03,180.66,-0.38
2006-05-04,180.91,0.14
2006-05-05,182.1,0.66
2006-05-08,182.3,0.11
2006-05-09,182.52,0.12
2006-05-10,181.86,-0.36
2006-05-11,180.84,-0.56
2006-05-12,177.35,-1.93
2006-05-15,176.54,-0.46
2006-05-16,176.76,0.12
2006-05-17,173.55,-1.82
2006-05-18,172.67,-0.51
2006-05-19,173.48,0.47
2006-05-22,170.31,-1.83
2006-05-23,172.37,1.21
2006-05-25,173.17,0.46
2006-05-26,175.68,1.45
2006-05-29,175.41,-0.15
2006-05-30,171.67,-2.13
2006-05-31,173.01,0.78
2006-06-01,174.52,0.87
2006-06-05,172.81,-0.98
2006-06-06,171.32,-0.86
2006-06-07,171.69,0.22
2006-06-08,169.66,-1.18
2006-06-09,170.8,0.67
2006-06-12,169.57,-0.72
2006-06-13,166.41,-1.86
2006-06-14,166.3,-0.07
2006-06-15,169.4,1.86
2006-06-16,168.86,-0.32
2006-06-19,169.34,0.28
2006-06-20,169.68,0.2
2006-06-21,169.88,0.12
2006-06-23,170.98,0.65
2006-06-26,170.61,-0.22
2006-06-27,169.11,-0.88
2006-06-28,169.83,0.43
2006-06-29,173.02,1.88
2006-06-30,173.09,0.04
2006-07-03,174.01,0.53
2006-07-04,174.6,0.34
2006-07-05,173.37,-0.7
2006-07-06,174.12,0.43
2006-07-07,172.8,-0.76
2006-07-10,173.7,0.52
2006-07-11,172.97,-0.42
2006-07-12,172.62,-0.2
2006-07-13,170.27,-1.36
2006-07-14,169.09,-0.69
2006-07-17,169.22,0.08
2006-07-18,169.15,-0.04
2006-07-19,171.9,1.63
2006-07-20,171.36,-0.31
2006-07-21,169.68,-0.98
2006-07-24,172.53,1.68
2006-07-25,172.94,0.24
2006-07-26,173.29,0.2
2006-07-27,173.61,0.18
2006-07-28,174.96,0.78
2006-07-31,174.61,-0.2
2006-08-01,173.8,-0.46
2006-08-02,174.91,0.64
2006-08-03,174.26,-0.37
2006-08-04,174.7,0.25
2006-08-07,173.44,-0.72
2006-08-08,173.57,0.07
2006-08-09,174.17,0.35
2006-08-10,174.45,0.16
2006-08-11,174.06,-0.22
2006-08-15,176.91,1.64
2006-08-16,177.35,0.25
2006-08-17,177.45,0.06
2006-08-18,177.31,-0.08
2006-08-21,176.41,-0.51
2006-08-22,177.48,0.61
2006-08-23,176.7,-0.44
2006-08-24,177.09,0.22
2006-08-25,177.11,0.01
2006-08-28,177.43,0.18
2006-08-29,178.44,0.57
2006-08-30,178.57,0.07
2006-08-31,178.56,-0.01
2006-09-01,179.46,0.5
2006-09-04,179.55,0.05
2006-09-05,179.58,0.02
2006-09-06,177.79,-1.0
2006-09-07,176.76,-0.58
2006-09-08,177.68,0.52
2006-09-11,176.5,-0.66
2006-09-12,178.61,1.2
2006-09-13,179.39,0.44
2006-09-14,179.07,-0.18
2006-09-15,180.0,0.52
2006-09-18,179.91,-0.05
2006-09-19,179.07,-0.47
2006-09-20,180.34,0.71
2006-09-21,180.5,0.09
2006-09-22,178.62,-1.04
2006-09-25,179.88,0.71
2006-09-26,182.23,1.31
2006-09-27,182.67,0.24
2006-09-28,183.12,0.25
2006-09-29,182.82,-0.16
2006-10-02,182.07,-0.41
2006-10-03,181.92,-0.08
2006-10-04,183.66,0.96
2006-10-05,184.52,0.47
2006-10-06,185.17,0.35
2006-10-09,184.97,-0.11
2006-10-10,186.12,0.62
2006-10-11,186.36,0.13
2006-10-12,187.79,0.77
2006-10-13,188.37,0.31
2006-10-16,188.86,0.26
2006-10-17,187.33,-0.81
2006-10-18,188.47,0.61
2006-10-19,188.01,-0.24
2006-10-20,188.43,0.22
2006-10-23,189.64,0.64
2006-10-24,189.72,0.04
2006-10-25,190.04,0.17
2006-10-26,190.0,-0.02
2006-10-27,188.81,-0.63
2006-10-30,188.23,-0.31
2006-11-01,187.39,-0.45
2006-11-02,187.1,-0.15
2006-11-03,187.47,0.2
2006-11-06,189.29,0.97
2006-11-07,189.54,0.13
2006-11-08,189.68,0.07
2006-11-09,188.48,-0.63
2006-11-10,188.03,-0.24
2006-11-13,188.62,0.31
2006-11-14,188.78,0.08
2006-11-15,189.52,0.39
2006-11-16,189.94,0.22
2006-11-17,189.19,-0.39
2006-11-20,189.42,0.12
2006-11-21,189.26,-0.08
2006-11-22,188.64,-0.33
2006-11-23,188.37,-0.14
2006-11-24,186.69,-0.89
2006-11-27,184.0,-1.44
2006-11-28,183.62,-0.21
2006-11-29,185.58,1.07
2006-11-30,184.44,-0.61
2006-12-01,182.96,-0.8
2006-12-04,183.94,0.54
2006-12-05,184.79,0.46
2006-12-06,184.89,0.05
2006-12-07,185.07,0.1
2006-12-08,184.97,-0.05
2006-12-11,186.3,0.72
2006-12-12,186.65,0.19
2006-12-13,187.85,0.64
2006-12-14,189.33,0.79
2006-12-15,189.9,0.3
2006-12-18,189.8,-0.05
2006-12-19,188.33,-0.77
2006-12-20,188.66,0.18
2006-12-21,188.43,-0.12
2006-12-26,188.19,-0.13
2006-12-27,189.77,0.84
2006-12-28,189.6,-0.09
2006-12-29,188.77,-0.44
2007-01-02,189.39,0.33
2007-01-03,189.98,0.31
2007-01-04,190.47,0.26
2007-01-05,189.39,-0.57
2007-01-08,189.06,-0.17
2007-01-09,189.33,0.14
2007-01-10,188.89,-0.23
2007-01-11,191.66,1.47
2007-01-12,192.85,0.62
2007-01-15,193.9,0.54
2007-01-16,193.25,-0.34
2007-01-17,192.9,-0.18
2007-01-18,192.72,-0.09
2007-01-19,193.43,0.37
2007-01-22,192.59,-0.43
2007-01-23,192.36,-0.12
2007-01-24,194.21,0.96
2007-01-25,192.6,-0.83
2007-01-26,192.21,-0.2
2007-01-29,192.27,0.03
2007-01-30,192.96,0.36
2007-01-31,192.68,-0.15
2007-02-01,194.29,0.84
2007-02-02,195.23,0.48
2007-02-05,195.69,0.24
2007-02-06,195.91,0.11
2007-02-07,195.82,-0.05
2007-02-08,194.83,-0.51
2007-02-09,195.4,0.29
2007-02-12,194.78,-0.32
2007-02-13,195.18,0.21
2007-02-14,195.86,0.35
2007-02-15,195.42,-0.22
2007-02-16,196.01,0.3
2007-02-19,195.67,-0.17
2007-02-20,195.36,-0.16
2007-02-21,194.44,-0.47
2007-02-22,195.06,0.32
2007-02-23,194.57,-0.25
2007-02-26,194.72,0.08
2007-02-27,188.85,-3.01
2007-02-28,187.72,-0.6
2007-03-01,186.42,-0.69
2007-03-02,185.19,-0.66
2007-03-05,183.57,-0.87
2007-03-06,185.75,1.19
2007-03-07,185.6,-0.08
2007-03-08,187.74,1.15
2007-03-09,188.2,0.25
2007-03-12,187.33,-0.46
2007-03-13,185.29,-1.09
2007-03-14,182.7,-1.4
2007-03-15,184.49,0.98
2007-03-16,184.12,-0.2
2007-03-19,186.41,1.24
2007-03-20,187.97,0.84
2007-03-21,189.46,0.79
2007-03-22,190.42,0.51
2007-03-23,191.16,0.39
2007-03-26,190.13,-0.54
2007-03-27,189.38,-0.39
2007-03-28,188.12,-0.67
2007-03-29,189.68,0.83
2007-03-30,189.79,0.06
2007-04-02,189.7,-0.05
2007-04-03,191.36,0.88
2007-04-04,191.78,0.22
2007-04-09,192.16,0.2
2007-04-10,192.4,0.12
2007-04-11,191.81,-0.31
2007-04-12,191.29,-0.27
2007-04-13,191.99,0.37
2007-04-16,194.01,1.05
2007-04-17,194.29,0.14
2007-04-18,194.26,-0.02
2007-04-19,193.66,-0.31
2007-04-20,196.14,1.28
2007-04-23,195.97,-0.09
2007-04-24,194.77,-0.61
2007-04-25,195.95,0.61
2007-04-26,196.4,0.23
2007-04-27,195.45,-0.48
2007-04-30,195.99,0.28
2007-05-02,197.4,0.72
2007-05-03,198.08,0.34
2007-05-04,199.46,0.7
2007-05-07,199.74,0.14
2007-05-08,199.67,-0.04
2007-05-09,199.99,0.16
2007-05-10,198.5,-0.75
2007-05-11,199.4,0.45
2007-05-14,198.8,-0.3
2007-05-15,198.83,0.02
2007-05-17,200.36,0.77
2007-05-18,201.41,0.52
2007-05-21,201.55,0.07
2007-05-22,201.45,-0.05
2007-05-23,201.95,0.25
2007-05-24,200.69,-0.62
2007-05-28,201.07,0.19
2007-05-29,200.95,-0.06
2007-05-30,201.89,0.47
2007-05-31,202.72,0.41
2007-06-01,204.26,0.76
2007-06-04,203.77,-0.24
2007-06-05,202.63,-0.56
2007-06-06,200.51,-1.05
2007-06-07,198.21,-1.15
2007-06-08,199.56,0.68
2007-06-11,200.89,0.67
2007-06-12,199.79,-0.55
2007-06-13,201.25,0.73
2007-06-14,203.61,1.17
2007-06-15,205.2,0.78
2007-06-18,204.76,-0.21
2007-06-19,204.22,-0.26
2007-06-20,203.46,-0.37
2007-06-21,203.21,-0.12
2007-06-22,201.15,-1.01
2007-06-25,200.47,-0.34
2007-06-26,199.98,-0.24
2007-06-27,200.63,0.33
2007-06-28,201.32,0.34
2007-06-29,201.63,0.15
2007-07-02,201.42,-0.1
2007-07-03,202.52,0.55
2007-07-04,202.83,0.15
2007-07-05,202.62,-0.1
2007-07-06,202.94,0.16
2007-07-09,203.6,0.33
2007-07-10,200.6,-1.47
2007-07-11,200.27,-0.16
2007-07-12,202.95,1.34
2007-07-13,203.62,0.33
2007-07-16,203.41,-0.1
2007-07-17,202.89,-0.26
2007-07-18,201.6,-0.64
2007-07-19,202.58,0.49
2007-07-20,201.24,-0.66
2007-07-23,202.21,0.48
2007-07-24,198.98,-1.6
2007-07-25,200.17,0.6
2007-07-26,195.77,-2.2
2007-07-27,193.87,-0.97
2007-07-30,194.52,0.34
2007-07-31,194.61,0.05
2007-08-01,193.91,-0.36
2007-08-02,195.33,0.73
2007-08-03,191.36,-2.03
2007-08-06,192.55,0.62
2007-08-07,193.81,0.65
